"cycle_or_year","file_label","module","variable_name","available"
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240B",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240BB",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240C",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240CC",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240D",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240DD",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240DK",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240E",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240F",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240G",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240H",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240I",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240J",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240K",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240L",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240M",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240N",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240O",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240P",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240Q",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240R",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240S",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240T",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240U",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240V",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240W",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240X",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240Y",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ240Z",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ300A",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ300B",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ300C",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ365A",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ365B",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ365C",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ365D",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ370A",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ370B",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ370C",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ370D",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","MCQ380",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","NHANES_CYCLE_SUFFIX",TRUE
"2013-2014","MCQ_H.XPT","medical_conditions","NHANES_CYCLE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHDEXSTS",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHDDESTS",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHXIMP",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX01TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX02TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX03TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX04TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX05TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX06TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX07TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX08TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX09TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX10TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX11TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX12TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX13TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX14TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX15TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX16TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX17TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX18TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX19TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX20TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX21TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX22TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX23TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX24TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX25TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX26TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX27TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX28TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX29TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX30TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX31TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX32TC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX02CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX03CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX04CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX05CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX06CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX07CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX08CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX09CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX10CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX11CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX12CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX13CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX14CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX15CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX18CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX19CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX20CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX21CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX22CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX23CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX24CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX25CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX26CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX27CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX28CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX29CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX30CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX31CTC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX02CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX03CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX04CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX05CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX06CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX07CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX08CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX09CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX10CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX11CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX12CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX13CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX14CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX15CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX18CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX19CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX20CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX21CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX22CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX23CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX24CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX25CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX26CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX27CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX28CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX29CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX30CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX31CSC",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX02SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX03SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX04SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX05SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX07SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX10SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX12SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX13SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX14SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX15SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX18SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX19SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX20SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX21SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX28SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX29SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX30SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","OHX31SE",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","NHANES_CYCLE_SUFFIX",TRUE
"2013-2014","OHXDEN_H.XPT","dentition","NHANES_CYCLE",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHDEXSTS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHDPDSTS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHDEXCLU",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX02LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX03LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX04LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX05LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX06LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX07LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX08LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX09LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX10LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11PCA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX11LAA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJS",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJP",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJL",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12CJA",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12PCD",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12PCM",TRUE
"2013-2014","OHXPER_H.XPT","periodontal_full_mouth","OHX12PCS",TRUE
